text,label,scam_category,language,source_dataset,cleaned_text
Sir ek minute suniye Police station se bol raha hoon. Aapke mobile number se illegal messages bheje gaye hain.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,sir ek minute suniye police station se bol raha hoon aapke mobile number se illegal messages bheje gaye hain
"Speaker1: हैलो, क्या यह L'Oreal की दुकान है?
Speaker2: हाँ, आप एक बाल अपॉइंटमेंट करना चाहते हैं?
Speaker1: हाँ, क्या मैं कल दोपहर 2 बजे बाल कटवाने के लिए एक नियुक्ति कर सकता हूँ?
Speaker2: आप कल दोपहर 2 बजे किस तरह की सेवा बुक करना चाहेंगे?
Speaker1: मैं छोटा बाल कटाना चाहता हूँ, फिर एक सरल शैली करना चाहता हूँ।
Speaker2: ठीक है, छोटे बाल और मोल्डिंग की लागत 250 युआन है, आप इसे देख सकते हैं?
Speaker1: ठीक है, मैं सीधे कल आ सकता है?
Speaker2: निश्चित रूप से, चलो दोपहर दो बजे कल दोपहर में L'Oreal की दुकान में मिलते हैं.
Speaker1: ठीक है, धन्यवाद, अलविदा.
Speaker2: कोई समस्या नहीं, अलविदा.",0,none,hindi,indica_indif,हैलो क्या यह l oreal की दुकान है हाँ आप एक बाल अपॉइंटमेंट करना चाहते हैं हाँ क्या मैं कल दोपहर 2 बजे बाल कटवाने के लिए एक नियुक्ति कर सकता हूँ आप कल दोपहर 2 बजे किस तरह की सेवा बुक करना चाहेंगे मैं छोटा बाल कटाना चाहता हूँ फिर एक सरल शैली करना चाहता हूँ। ठीक है छोटे बाल और मोल्डिंग की लागत 250 युआन है आप इसे देख सकते हैं ठीक है मैं सीधे कल आ सकता है निश्चित रूप से चलो दोपहर दो बजे कल दोपहर में l oreal की दुकान में मिलते हैं ठीक है धन्यवाद अलविदा कोई समस्या नहीं अलविदा
"Speaker1: హలో, మిమ్మల్ని కలవడం ఆనందంగా ఉంది, ఇది హువాక్సిన్ బ్యాంక్ మేనేజర్, ఇటీవల మీకు నగదు ప్రవాహం అవసరమని మేము గమనించాము, మేము మీకు 0% వడ్డీ రుణాన్ని అందించగలమా, మీరు మరింత తెలుసుకోవాలనుకుంటున్నారా?
Speaker2: నేను నిజంగా ఇటీవల కొంత డబ్బు అవసరం.
Speaker1: అవును, మేము ఇక్కడ అధిక క్రెడిట్ పరిమితులు, తక్కువ వడ్డీ రేట్లు, వేగంగా ఆమోదం తో ప్రత్యేక రుణ ఉత్పత్తులు ఉన్నాయి, మరియు మీరు అందించడానికి అవసరం అన్ని కొన్ని ప్రాథమిక సమాచారం త్వరగా నిధులు పంపిణీ.
Speaker2: నేను ఏమి చేయాలి?
Speaker1: మీరు మొదట నా WeChat ను జోడించవచ్చు, నేను మీకు రుణ దరఖాస్తు లింక్ను పంపుతాను, మీరు సమాచారాన్ని పూరించండి మరియు మేము త్వరగా సమీక్షిస్తాము.
Speaker2: సరే, నేను WeChat లో మీరు జోడించండి.
Speaker1: సరే, నా WeChat నంబర్ Huaxin kefu zhang jīngmǎ, నాకు జోడించండి మరియు మీరు జోడించిన తర్వాత నాకు చెప్పండి, నేను మీరు వెంటనే లింక్ పంపుతుంది.
Speaker2: సరే, నేను ఇప్పుడు జోడించండి.
Speaker1: అంతేకాకుండా, ఆమోదం ప్రక్రియను వేగవంతం చేయడానికి, మీరు మొదట కొన్ని ప్రాథమిక బ్యాంకు స్టేట్మెంట్లు మరియు గుర్తింపు రుజువులను సిద్ధం చేయవచ్చు.
Speaker2: సరే, నేను అర్థం, ధన్యవాదాలు.",1,telugu_telecom_fraud,telugu,indica_indif,హలో మిమ్మల్ని కలవడం ఆనందంగా ఉంది ఇది హువాక్సిన్ బ్యాంక్ మేనేజర్ ఇటీవల మీకు నగదు ప్రవాహం అవసరమని మేము గమనించాము మేము మీకు 0 వడ్డీ రుణాన్ని అందించగలమా మీరు మరింత తెలుసుకోవాలనుకుంటున్నారా నేను నిజంగా ఇటీవల కొంత డబ్బు అవసరం అవును మేము ఇక్కడ అధిక క్రెడిట్ పరిమితులు తక్కువ వడ్డీ రేట్లు వేగంగా ఆమోదం తో ప్రత్యేక రుణ ఉత్పత్తులు ఉన్నాయి మరియు మీరు అందించడానికి అవసరం అన్ని కొన్ని ప్రాథమిక సమాచారం త్వరగా నిధులు పంపిణీ నేను ఏమి చేయాలి మీరు మొదట నా wechat ను జోడించవచ్చు నేను మీకు రుణ దరఖాస్తు లింక్ను పంపుతాను మీరు సమాచారాన్ని పూరించండి మరియు మేము త్వరగా సమీక్షిస్తాము సరే నేను wechat లో మీరు జోడించండి సరే నా wechat నంబర్ huaxin kefu zhang jīngmǎ నాకు జోడించండి మరియు మీరు జోడించిన తర్వాత నాకు చెప్పండి నేను మీరు వెంటనే లింక్ పంపుతుంది సరే నేను ఇప్పుడు జోడించండి అంతేకాకుండా ఆమోదం ప్రక్రియను వేగవంతం చేయడానికి మీరు మొదట కొన్ని ప్రాథమిక బ్యాంకు స్టేట్మెంట్లు మరియు గుర్తింపు రుజువులను సిద్ధం చేయవచ్చు సరే నేను అర్థం ధన్యవాదాలు
Ji haan suniye Investigation ke liye aapki identity verify karni hogi.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,ji haan suniye investigation ke liye aapki identity verify karni hogi
"Speaker1: Hello, how are you? This is the happy finance customer service center, I am the customer service manager Zhang, we noticed that you have been looking for loan information recently, do you have any financial needs?
Speaker2: Uh, I kind of need it, can you be specific?
Speaker1: Of course, we have a special product that is perfect for your low-interest loan, with a maximum loan amount of up to 30,000, and the process is very simple, just need you to provide some basic information, we can quickly process it for you.
Speaker2: What do I need to do to make it sound good?
Speaker1: Just click on the link to download our official app, then fill out the relevant information, and we will arrange for a specialist to serve you.
Speaker2: Okay, how do I get this link?
Speaker1: Would you prefer to receive the link through text message or would you like me to send it directly?
Speaker2: Let's see how this app works.
Speaker1: Okay, just a moment, I'll send you a short message. Additionally, to ensure your information is secure, we need you to provide a verification code. The verification code will be sent via text message, you just need to input it during app registration.
Speaker2: I understand, thank you.",1,customer_service_impersonation,english,indica_indif,hello how are you this is the happy finance customer service center i am the customer service manager zhang we noticed that you have been looking for loan information recently do you have any financial needs uh i kind of need it can you be specific of course we have a special product that is perfect for your low interest loan with a maximum loan amount of up to 30 000 and the process is very simple just need you to provide some basic information we can quickly process it for you what do i need to do to make it sound good just click on the link to download our official app then fill out the relevant information and we will arrange for a specialist to serve you okay how do i get this link would you prefer to receive the link through text message or would you like me to send it directly let s see how this app works okay just a moment i ll send you a short message additionally to ensure your information is secure we need you to provide a verification code the verification code will be sent via text message you just need to input it during app registration i understand thank you
"Speaker1: హే, మీరు జాంగ్ లాబాన్?
Speaker2: హే, మీరు ఎవరు?
Speaker1: నేను వ్యవసాయ బ్యాంకులో కస్టమర్ మేనేజర్ని, మరియు మీరు ఇటీవల ఒక టెక్ కంపెనీని నమోదు చేశారని మేము గమనించాము. మేము మీకు అనుకూలమైన రుణ ప్రాజెక్టును సిఫార్సు చేయడానికి ప్రత్యేకంగా కాల్ చేసాము.
Speaker2: హే, రుణం? నేను ఇప్పటికీ నిధులు ప్రసరణ చేయవచ్చు ఇప్పుడు.
Speaker1: ఇది చాలా బాగుంది, కానీ ఈ రుణ ప్రాజెక్ట్ ప్రత్యేకంగా కొత్త స్టార్టప్ కంపెనీల కోసం, చాలా అనుకూలమైన వడ్డీ రేటుతో, మరియు విధానాలు సరళమైనవి, ఎటువంటి హామీ అవసరం లేదు.
Speaker2: కాబట్టి, నా కంపెనీ పరిస్థితులను కలుస్తుంది లేదో మీరు ఎలా నిర్ణయించుకుంటారు?
Speaker1: దయచేసి మీ వ్యాపార లైసెన్స్ మరియు ID ని మాకు అందించండి, మరియు మా సమీక్ష ఆమోదించబడిన తర్వాత, మేము ఒక నిపుణుడు మిమ్మల్ని సంప్రదిస్తాము.
Speaker2: నేను మిమ్మల్ని ఎలా సంప్రదించగలను?
Speaker1: మీరు నా వీచాట్ను జోడించవచ్చు, నేను మీకు డేటాను పంపుతాను, మీరు కూడా నేరుగా వీచాట్లో డేటాను సమర్పించవచ్చు.
Speaker2: సరే, నేను ఎలా WeChat లో మీరు జోడించడానికి?
Speaker1: మీ WeChat నంబర్ చెప్పండి, నేను మిమ్మల్ని జోడిస్తాను, లేదా మీరు నేరుగా నాకు ఈ నంబర్ను జోడించండి, 13800138001.",1,telugu_telecom_fraud,telugu,indica_indif,హే మీరు జాంగ్ లాబాన్ హే మీరు ఎవరు నేను వ్యవసాయ బ్యాంకులో కస్టమర్ మేనేజర్ని మరియు మీరు ఇటీవల ఒక టెక్ కంపెనీని నమోదు చేశారని మేము గమనించాము మేము మీకు అనుకూలమైన రుణ ప్రాజెక్టును సిఫార్సు చేయడానికి ప్రత్యేకంగా కాల్ చేసాము హే రుణం నేను ఇప్పటికీ నిధులు ప్రసరణ చేయవచ్చు ఇప్పుడు ఇది చాలా బాగుంది కానీ ఈ రుణ ప్రాజెక్ట్ ప్రత్యేకంగా కొత్త స్టార్టప్ కంపెనీల కోసం చాలా అనుకూలమైన వడ్డీ రేటుతో మరియు విధానాలు సరళమైనవి ఎటువంటి హామీ అవసరం లేదు కాబట్టి నా కంపెనీ పరిస్థితులను కలుస్తుంది లేదో మీరు ఎలా నిర్ణయించుకుంటారు దయచేసి మీ వ్యాపార లైసెన్స్ మరియు id ని మాకు అందించండి మరియు మా సమీక్ష ఆమోదించబడిన తర్వాత మేము ఒక నిపుణుడు మిమ్మల్ని సంప్రదిస్తాము నేను మిమ్మల్ని ఎలా సంప్రదించగలను మీరు నా వీచాట్ను జోడించవచ్చు నేను మీకు డేటాను పంపుతాను మీరు కూడా నేరుగా వీచాట్లో డేటాను సమర్పించవచ్చు సరే నేను ఎలా wechat లో మీరు జోడించడానికి మీ wechat నంబర్ చెప్పండి నేను మిమ్మల్ని జోడిస్తాను లేదా మీరు నేరుగా నాకు ఈ నంబర్ను జోడించండి 13800138001
"Speaker1: Hello, how are you? I am a customer service representative from Agricultural Bank, Li Xiaoxia. Have you recently had any need for capital rotation? We have a low-interest credit loan here with a very favorable interest rate, only requiring 0.02 yuan.
Speaker2: I don't need a loan at the moment.
Speaker1: Okay, would you be able to provide contact information? We can provide more detailed information for your reference in the future if you need it.
Speaker2: Okay, but I'm not very clear on these loan procedures.
Speaker1: No problem, you just need to provide some basic information, and our staff will help you complete the subsequent operations. You can learn more information through this link: [this is the link]
Speaker2: I received the link. I'll take a look. Are there any other procedures?
Speaker1: You just need to fill in the relevant information in the link, and we will review it quickly. After review is approved, you need to pay the audit fee, and then the loan can be released.
Speaker2: How much is the review fee?
Speaker1: The review fee is three thousand yuan, which is a necessary expense to ensure your credit is good. After the review is passed, your loan amount will be much higher than this fee.
Speaker2: Okay, I will consider it. Thank you for your help.",1,customer_service_impersonation,english,indica_indif,hello how are you i am a customer service representative from agricultural bank li xiaoxia have you recently had any need for capital rotation we have a low interest credit loan here with a very favorable interest rate only requiring 0 02 yuan i don t need a loan at the moment okay would you be able to provide contact information we can provide more detailed information for your reference in the future if you need it okay but i m not very clear on these loan procedures no problem you just need to provide some basic information and our staff will help you complete the subsequent operations you can learn more information through this link this is the link i received the link i ll take a look are there any other procedures you just need to fill in the relevant information in the link and we will review it quickly after review is approved you need to pay the audit fee and then the loan can be released how much is the review fee the review fee is three thousand yuan which is a necessary expense to ensure your credit is good after the review is passed your loan amount will be much higher than this fee okay i will consider it thank you for your help
"Speaker1: హలో, మీరు ఎలా ఉన్నారు?
Speaker2: హలో .
Speaker1: హలో, నేను గ్వాంగ్ఫా బ్యాంక్ యొక్క క్రెడిట్ మేనేజర్ లి. మా సిస్టమ్ అంచనా ఆధారంగా, మీరు అధిక నాణ్యత గల కస్టమర్ల కోసం మా బ్యాంకు యొక్క ప్రమాణాన్ని కలుసుకున్నారు, మరియు మేము మీకు 30,000 యువాన్ల వ్యక్తిగత రుణాన్ని అందించగలము.
Speaker2: నేను కూడా ఒక పెన్నీ అవసరం.
Speaker1: అవును, మా బ్యాంకు ఈ సేవను ప్రారంభించింది, ఇది త్వరిత రుణాలను అనుమతిస్తుంది, ఎటువంటి హామీలు, మరియు హామీలు లేవు. అయితే, మీరు మొదట మా అధికారిక అనువర్తనాన్ని డౌన్లోడ్ చేసుకోవాలి, అనువర్తనం ద్వారా కొంత సమాచారాన్ని సమర్పించాలి, మరియు మేము నిధులను చెల్లించే ముందు మేము దానిని ఆమోదించాము.
Speaker2: సరే, నేను ఈ అనువర్తనం డౌన్లోడ్ ఎలా?
Speaker1: మీరు మా అనువర్తనాన్ని ఈ లింక్ ద్వారా డౌన్లోడ్ చేసుకోవచ్చుః [అబద్ధ లింక్]. డౌన్లోడ్ చేసిన తర్వాత, సూచనలను అనుసరించండి.
Speaker2: డౌన్లోడ్ చేసిన తర్వాత నేను ఏ సమాచారాన్ని అందించాలి?
Speaker1: మీరు మీ గుర్తింపు కార్డు ఫోటో, బ్యాంకు కార్డు సమాచారం మరియు కొన్ని ప్రాథమిక వ్యక్తిగత సమాచారాన్ని అందించాలి. సమీక్ష ప్రక్రియ చాలా వేగంగా ఉంటుంది, సాధారణంగా కొన్ని గంటల్లోనే ఇది పూర్తవుతుంది.
Speaker2: సరే, నేను దానిని ఇప్పుడు డౌన్లోడ్ చేస్తాను. మీ సహాయం కోసం ధన్యవాదాలు.
Speaker1: నా ఫోన్ నంబర్ 1234567890. మీ ప్రయత్నాలకు శుభాకాంక్షలు.",1,telugu_telecom_fraud,telugu,indica_indif,హలో మీరు ఎలా ఉన్నారు హలో హలో నేను గ్వాంగ్ఫా బ్యాంక్ యొక్క క్రెడిట్ మేనేజర్ లి మా సిస్టమ్ అంచనా ఆధారంగా మీరు అధిక నాణ్యత గల కస్టమర్ల కోసం మా బ్యాంకు యొక్క ప్రమాణాన్ని కలుసుకున్నారు మరియు మేము మీకు 30 000 యువాన్ల వ్యక్తిగత రుణాన్ని అందించగలము నేను కూడా ఒక పెన్నీ అవసరం అవును మా బ్యాంకు ఈ సేవను ప్రారంభించింది ఇది త్వరిత రుణాలను అనుమతిస్తుంది ఎటువంటి హామీలు మరియు హామీలు లేవు అయితే మీరు మొదట మా అధికారిక అనువర్తనాన్ని డౌన్లోడ్ చేసుకోవాలి అనువర్తనం ద్వారా కొంత సమాచారాన్ని సమర్పించాలి మరియు మేము నిధులను చెల్లించే ముందు మేము దానిని ఆమోదించాము సరే నేను ఈ అనువర్తనం డౌన్లోడ్ ఎలా మీరు మా అనువర్తనాన్ని ఈ లింక్ ద్వారా డౌన్లోడ్ చేసుకోవచ్చుః అబద్ధ లింక్ డౌన్లోడ్ చేసిన తర్వాత సూచనలను అనుసరించండి డౌన్లోడ్ చేసిన తర్వాత నేను ఏ సమాచారాన్ని అందించాలి మీరు మీ గుర్తింపు కార్డు ఫోటో బ్యాంకు కార్డు సమాచారం మరియు కొన్ని ప్రాథమిక వ్యక్తిగత సమాచారాన్ని అందించాలి సమీక్ష ప్రక్రియ చాలా వేగంగా ఉంటుంది సాధారణంగా కొన్ని గంటల్లోనే ఇది పూర్తవుతుంది సరే నేను దానిని ఇప్పుడు డౌన్లోడ్ చేస్తాను మీ సహాయం కోసం ధన్యవాదాలు నా ఫోన్ నంబర్ 1234567890 మీ ప్రయత్నాలకు శుభాకాంక్షలు
"Speaker2: हैलो .
Speaker1: हैलो, क्या यह दुकान अभी भी खुली है?
Speaker2: हम रात के दस बजे तक खुले हैं, तुम कब आओगे?
Speaker1: क्या मैं 6 बजे के आसपास जन्मदिन का केक खरीद सकता हूँ?
Speaker2: ठीक है, हम छह बजे वहाँ हो जाएगा, कृपया दस मिनट पहले आ, इस तरह हम तैयार करने में मदद कर सकते हैं.
Speaker1: क्या यह केक रास्पबेरी है?
Speaker2: हां, यह स्ट्रॉबेरी केक बहुत लोकप्रिय है। यदि आपके पास अन्य स्वाद आवश्यकताएं हैं, तो कृपया मुझे पहले से बताएं।
Speaker1: नहीं नहीं, स्ट्रॉबेरी अच्छी हैं, धन्यवाद.
Speaker2: कोई समस्या नहीं, बाद में मिलते हैं.
Speaker1: बाद में मिलते हैं.",0,none,hindi,indica_indif,हैलो हैलो क्या यह दुकान अभी भी खुली है हम रात के दस बजे तक खुले हैं तुम कब आओगे क्या मैं 6 बजे के आसपास जन्मदिन का केक खरीद सकता हूँ ठीक है हम छह बजे वहाँ हो जाएगा कृपया दस मिनट पहले आ इस तरह हम तैयार करने में मदद कर सकते हैं क्या यह केक रास्पबेरी है हां यह स्ट्रॉबेरी केक बहुत लोकप्रिय है। यदि आपके पास अन्य स्वाद आवश्यकताएं हैं तो कृपया मुझे पहले से बताएं। नहीं नहीं स्ट्रॉबेरी अच्छी हैं धन्यवाद कोई समस्या नहीं बाद में मिलते हैं बाद में मिलते हैं
Hello ji Aapke Aadhaar card ka istemal karke fake SIM issue ki gayi hai.,1,police_digital_arrest,hinglish,indian_cyber_scam_10k,hello ji aapke aadhaar card ka istemal karke fake sim issue ki gayi hai
"Speaker1: क्या आप पहुंचे?
Speaker2: मैं अभी आया हूँ, मैं समुदाय के दरवाजे पर खड़ा हूँ, जल्दी से मेरे पास आओ.
Speaker1: ठीक है, मैं जल्द ही वहाँ हो जाएगा.
Speaker2: इस तरफ थोड़ा भीड़ है, जब आप के पास आते हैं सावधान रहें.
Speaker1: ठीक है, मैं सुरक्षा पर ध्यान दूंगा. क्या आपको अपनी तरफ से किसी और चीज के साथ मदद की ज़रूरत है?
Speaker2: कोई समस्या नहीं, यहाँ सब कुछ ठीक है, बस आप के लिए इंतजार कर रहा है.
Speaker1: ठीक है, मैं लगभग वहाँ हूँ, बस एक मिनट प्रतीक्षा करें.
Speaker2: ठीक है, मैं यहाँ आपका इंतजार कर रहा हूँ.",0,none,hindi,indica_indif,क्या आप पहुंचे मैं अभी आया हूँ मैं समुदाय के दरवाजे पर खड़ा हूँ जल्दी से मेरे पास आओ ठीक है मैं जल्द ही वहाँ हो जाएगा इस तरफ थोड़ा भीड़ है जब आप के पास आते हैं सावधान रहें ठीक है मैं सुरक्षा पर ध्यान दूंगा क्या आपको अपनी तरफ से किसी और चीज के साथ मदद की ज़रूरत है कोई समस्या नहीं यहाँ सब कुछ ठीक है बस आप के लिए इंतजार कर रहा है ठीक है मैं लगभग वहाँ हूँ बस एक मिनट प्रतीक्षा करें ठीक है मैं यहाँ आपका इंतजार कर रहा हूँ
"Speaker1: Hello, you are in Hangzhou Bank, I am the customer manager Lee Huai.
Speaker2: Hello, what do you have?
Speaker1: Is that right, we noticed you have a company under your name, do you currently have any funding circulation needs? We can provide no-collateral low-interest loans, very suitable for small and medium-sized enterprises.
Speaker2: This, I currently don't have any requirements for this aspect.
Speaker1: Hey, I know the current market environment is quite challenging for small businesses. But if your mind changes, you can contact us anytime. By the way, to help you better understand our loan products, I have a link here that you can click to download our app. It has a lot of detailed introductions inside.
Speaker2: Okay, let's take a look.
Speaker1: Great, thank you for your cooperation. If you have any issues during use, please feel free to contact me anytime, my phone number is 138xxxx5678.
Speaker2: Okay, thank you.
Speaker1: No problem, I hope our service can help you. Goodbye.
Speaker2: Goodbye.",1,customer_service_impersonation,english,indica_indif,hello you are in hangzhou bank i am the customer manager lee huai hello what do you have is that right we noticed you have a company under your name do you currently have any funding circulation needs we can provide no collateral low interest loans very suitable for small and medium sized enterprises this i currently don t have any requirements for this aspect hey i know the current market environment is quite challenging for small businesses but if your mind changes you can contact us anytime by the way to help you better understand our loan products i have a link here that you can click to download our app it has a lot of detailed introductions inside okay let s take a look great thank you for your cooperation if you have any issues during use please feel free to contact me anytime my phone number is 138xxxx5678 okay thank you no problem i hope our service can help you goodbye goodbye
"Speaker1: मैं आपकी डिलीवरी सेवा से परामर्श करना चाहता हूँ।
Speaker2: हैलो, मैं आपको सेवा करने के लिए बहुत खुश हूँ, आप क्या जानकारी जानना चाहते हैं?
Speaker1: क्या आप मुझे अपनी डिलीवरी की सीमा और लगभग डिलीवरी में कितना समय लगता है बता सकते हैं?
Speaker2: हम मुख्य रूप से शहर के केंद्र क्षेत्र को कवर करते हैं। यदि आपका पता इस सीमा के भीतर है, तो आम तौर पर, डिलीवरी में लगभग 30 मिनट लगते हैं।
Speaker1: अगर बारिश हो रही है या छुट्टी है, तो क्या डिलीवरी का समय बढ़ाया जाएगा?
Speaker2: हां, विशेष मौसम या छुट्टियों के कारण डिलीवरी समय में उचित देरी हो सकती है, लेकिन हम आपके आदेश को समय पर प्राप्त करने के लिए अपनी पूरी कोशिश करेंगे।
Speaker1: ठीक है, मैं एक गोमांस फ्राइ ऑर्डर करूँगा, क्या आपके पास इसके साथ जाने के लिए कोई सिफारिश पेय है?
Speaker2: क्या आप एक गिलास बर्फ वाली ओलोंग चाय, ताज़ा और निर्जंतुकीकरण का प्रयास करना चाहेंगे?
Speaker1: ठीक है, चलो इसे अपने तरीके से करते हैं.
Speaker2: ठीक है, आपका ऑर्डर रिकॉर्ड किया गया है, हम इसे जल्दी से तैयार करेंगे।
Speaker1: अधिक नहीं, धन्यवाद.
Speaker2: आपका स्वागत है, आपकी अगली यात्रा के लिए तत्पर, आपको एक खुशहाल जीवन की कामना करता हूं।",0,none,hindi,indica_indif,मैं आपकी डिलीवरी सेवा से परामर्श करना चाहता हूँ। हैलो मैं आपको सेवा करने के लिए बहुत खुश हूँ आप क्या जानकारी जानना चाहते हैं क्या आप मुझे अपनी डिलीवरी की सीमा और लगभग डिलीवरी में कितना समय लगता है बता सकते हैं हम मुख्य रूप से शहर के केंद्र क्षेत्र को कवर करते हैं। यदि आपका पता इस सीमा के भीतर है तो आम तौर पर डिलीवरी में लगभग 30 मिनट लगते हैं। अगर बारिश हो रही है या छुट्टी है तो क्या डिलीवरी का समय बढ़ाया जाएगा हां विशेष मौसम या छुट्टियों के कारण डिलीवरी समय में उचित देरी हो सकती है लेकिन हम आपके आदेश को समय पर प्राप्त करने के लिए अपनी पूरी कोशिश करेंगे। ठीक है मैं एक गोमांस फ्राइ ऑर्डर करूँगा क्या आपके पास इसके साथ जाने के लिए कोई सिफारिश पेय है क्या आप एक गिलास बर्फ वाली ओलोंग चाय ताज़ा और निर्जंतुकीकरण का प्रयास करना चाहेंगे ठीक है चलो इसे अपने तरीके से करते हैं ठीक है आपका ऑर्डर रिकॉर्ड किया गया है हम इसे जल्दी से तैयार करेंगे। अधिक नहीं धन्यवाद आपका स्वागत है आपकी अगली यात्रा के लिए तत्पर आपको एक खुशहाल जीवन की कामना करता हूं।
"Speaker1: हैलो, मैं छोटा राजा हूँ, हम घर को शनिवार सुबह 10 बजे देखने के लिए निर्धारित किया गया है, समय सही है की पुष्टि करना चाहते हैं?
Speaker2: हैलो, छोटे राजा, आपकी नियुक्ति इस शनिवार सुबह 10 बजे है, समय सही है, लेकिन मुझे एक बात की पुष्टि करने की आवश्यकता है, क्या आप उस दिन घर देखने आए थे, घर में कोई था, आप सीधे प्रवेश कर सकते हैं।
Speaker1: ठीक है, मैं शायद दस के आसपास पहुंच जाएगा, अगर मैं वहाँ पहुँचने पर कोई भी घर में नहीं है, कैसे मैं आप लोगों से संपर्क करना चाहिए?
Speaker2: इस तरह, आप मुझे कॉल कर सकते हैं जब आप आते हैं, मेरा फोन नंबर 555-8888 है, मैं किसी को घर पर आपसे मिलने की व्यवस्था करूंगा।
Speaker1: तो इस अपार्टमेंट के क्षेत्र और मंजिल संख्या क्या है?
Speaker2: यह अपार्टमेंट 120 वर्ग मीटर है, तीसरी मंजिल पर, उत्तर-दक्षिण पारदर्शी लेआउट है, और अच्छी रोशनी है।
Speaker1: ध्वनि अच्छी है, मैं मुख्य रूप से घर के आसपास यातायात और रहने की सुविधाओं के बारे में जानना चाहता हूं।
Speaker2: यह अपार्टमेंट बहुत ही सुविधाजनक स्थान पर स्थित है, इसके पास मेट्रो स्टेशन है, लगभग दस मिनट की पैदल दूरी पर। सभी आवश्यक सुविधाएं उपलब्ध हैं, जिनमें सुपरमार्केट, अस्पताल और स्कूल शामिल हैं, जिससे जीवन बहुत सुविधाजनक है।
Speaker1: यह बहुत अच्छा है, मैं शुक्रवार की रात बाहर से आ रहा हूँ, मैं आप से संपर्क कर सकते हैं अगर वहाँ शाम में किसी भी मुद्दे हैं?
Speaker2: बेशक, मेरा फोन 24/7 खुला है, आप मुझसे किसी भी समय संपर्क कर सकते हैं अगर आप किसी भी सवाल है. मुझे आशा है कि आप इस अपार्टमेंट पसंद है.",0,none,hindi,indica_indif,हैलो मैं छोटा राजा हूँ हम घर को शनिवार सुबह 10 बजे देखने के लिए निर्धारित किया गया है समय सही है की पुष्टि करना चाहते हैं हैलो छोटे राजा आपकी नियुक्ति इस शनिवार सुबह 10 बजे है समय सही है लेकिन मुझे एक बात की पुष्टि करने की आवश्यकता है क्या आप उस दिन घर देखने आए थे घर में कोई था आप सीधे प्रवेश कर सकते हैं। ठीक है मैं शायद दस के आसपास पहुंच जाएगा अगर मैं वहाँ पहुँचने पर कोई भी घर में नहीं है कैसे मैं आप लोगों से संपर्क करना चाहिए इस तरह आप मुझे कॉल कर सकते हैं जब आप आते हैं मेरा फोन नंबर 555 8888 है मैं किसी को घर पर आपसे मिलने की व्यवस्था करूंगा। तो इस अपार्टमेंट के क्षेत्र और मंजिल संख्या क्या है यह अपार्टमेंट 120 वर्ग मीटर है तीसरी मंजिल पर उत्तर दक्षिण पारदर्शी लेआउट है और अच्छी रोशनी है। ध्वनि अच्छी है मैं मुख्य रूप से घर के आसपास यातायात और रहने की सुविधाओं के बारे में जानना चाहता हूं। यह अपार्टमेंट बहुत ही सुविधाजनक स्थान पर स्थित है इसके पास मेट्रो स्टेशन है लगभग दस मिनट की पैदल दूरी पर। सभी आवश्यक सुविधाएं उपलब्ध हैं जिनमें सुपरमार्केट अस्पताल और स्कूल शामिल हैं जिससे जीवन बहुत सुविधाजनक है। यह बहुत अच्छा है मैं शुक्रवार की रात बाहर से आ रहा हूँ मैं आप से संपर्क कर सकते हैं अगर वहाँ शाम में किसी भी मुद्दे हैं बेशक मेरा फोन 24 7 खुला है आप मुझसे किसी भी समय संपर्क कर सकते हैं अगर आप किसी भी सवाल है मुझे आशा है कि आप इस अपार्टमेंट पसंद है
